RPM,TinjA,TinjB,Tinj,Prail,Vinj_cum,TinjCNG,Pred,Pmap,Pcng,Tcng
1500.0000000000,717.0000000000,1051.5000000000,1768.5000000000,1411.1380546252,0.0063776908,6.0000000000,2.0367862274,1.5000000000,0.5367862274,25
1500.0000000000,741.0000000000,900.0000000000,1641.0000000000,1404.8318529123,0.0063802321,4.5000000000,1.8777069632,1.5000000000,0.3777069632,25
1500.0000000000,735.0000000000,1224.0000000000,1959.0000000000,1457.7149269176,0.0063833291,13.5000000000,1.9202017734,1.5000000000,0.4202017734,25
1500.0000000000,510.0000000000,753.0000000000,1263.0000000000,1566.0820587975,0.0063854069,6.0000000000,2.0660510384,1.5000000000,0.5660510384,25
1500.0000000000,531.0000000000,1131.0000000000,1662.0000000000,1524.2806289411,0.0063881004,7.5000000000,1.9285312108,1.5000000000,0.4285312108,25
1500.0000000000,736.5000000000,1033.5000000000,1770.0000000000,1394.7304033278,0.0063908304,4.5000000000,2.1584773686,1.5000000000,0.6584773686,25
1500.0000000000,522.0000000000,1273.5000000000,1795.5000000000,1418.1269823135,0.0063936256,13.5000000000,2.1177744020,1.5000000000,0.6177744020,25
1500.0000000000,690.0000000000,1152.0000000000,1842.0000000000,1381.6888988412,0.0063964517,4.5000000000,2.0589988179,1.5000000000,0.5589988179,25
1500.0000000000,631.5000000000,1278.0000000000,1909.5000000000,1517.9719937331,0.0063995392,4.5000000000,2.0007001123,1.5000000000,0.5007001123,25
1500.0000000000,496.5000000000,1303.5000000000,1800.0000000000,1408.0152568861,0.0064023303,4.5000000000,2.0185195864,1.5000000000,0.5185195864,25
1500.0000000000,678.0000000000,1324.5000000000,2002.5000000000,1609.6106973837,0.0064056749,10.5000000000,1.8836346053,1.5000000000,0.3836346053,25
1500.0000000000,624.0000000000,1150.5000000000,1774.5000000000,1356.3020251221,0.0064083692,9.0000000000,2.0001389795,1.5000000000,0.5001389795,25
1500.0000000000,639.0000000000,1255.5000000000,1894.5000000000,1498.6365874340,0.0064114107,4.5000000000,1.9498253547,1.5000000000,0.4498253547,25
1500.0000000000,741.0000000000,952.5000000000,1693.5000000000,1474.6991605876,0.0064141053,6.0000000000,1.9791062690,1.5000000000,0.4791062690,25
1500.0000000000,558.0000000000,874.5000000000,1432.5000000000,1485.6897526609,0.0064163941,9.0000000000,2.1379878651,1.5000000000,0.6379878651,25
1500.0000000000,468.0000000000,1045.5000000000,1513.5000000000,1594.0878829978,0.0064189085,12.0000000000,1.8132039041,1.5000000000,0.3132039041,25
1500.0000000000,538.5000000000,843.0000000000,1381.5000000000,1620.6103827208,0.0064212245,10.5000000000,1.9428516257,1.5000000000,0.4428516257,25
1500.0000000000,474.0000000000,832.5000000000,1306.5000000000,1473.1247104153,0.0064233021,7.5000000000,1.8490528447,1.5000000000,0.3490528447,25
1500.0000000000,588.0000000000,903.0000000000,1491.0000000000,1472.9333293851,0.0064256729,9.0000000000,2.1073983820,1.5000000000,0.6073983820,25
1500.0000000000,522.0000000000,1071.0000000000,1593.0000000000,1600.9130152882,0.0064283256,9.0000000000,1.9579298377,1.5000000000,0.4579298377,25
1500.0000000000,501.0000000000,1128.0000000000,1629.0000000000,1416.0336001994,0.0064308595,9.0000000000,1.9926481336,1.5000000000,0.4926481336,25
1500.0000000000,741.0000000000,1039.5000000000,1780.5000000000,1429.7261034800,0.0064336441,6.0000000000,1.9192489563,1.5000000000,0.4192489563,25
1500.0000000000,735.0000000000,1218.0000000000,1953.0000000000,1553.7315478154,0.0064368429,13.5000000000,2.0423946572,1.5000000000,0.5423946572,25
1500.0000000000,490.5000000000,954.0000000000,1444.5000000000,1442.9489488618,0.0064391136,9.0000000000,2.1725274781,1.5000000000,0.6725274781,25
1500.0000000000,618.0000000000,946.5000000000,1564.5000000000,1494.0116578102,0.0064416210,10.5000000000,1.9871186102,1.5000000000,0.4871186102,25
1500.0000000000,607.5000000000,1320.0000000000,1927.5000000000,1531.2595836040,0.0064447528,9.0000000000,2.1258490878,1.5000000000,0.6258490878,25
1500.0000000000,742.5000000000,1071.0000000000,1813.5000000000,1448.6222182648,0.0064476098,12.0000000000,1.8630720905,1.5000000000,0.3630720905,25
1500.0000000000,663.0000000000,988.5000000000,1651.5000000000,1585.2910546956,0.0064503450,10.5000000000,2.0825906477,1.5000000000,0.5825906477,25
1500.0000000000,502.5000000000,787.5000000000,1290.0000000000,1593.4497664827,0.0064524876,7.5000000000,2.1545028979,1.5000000000,0.6545028979,25
1500.0000000000,619.5000000000,1210.5000000000,1830.0000000000,1430.8713023122,0.0064553508,10.5000000000,2.0279255697,1.5000000000,0.5279255697,25
1500.0000000000,738.0000000000,1279.5000000000,2017.5000000000,1542.0229931583,0.0064586415,4.5000000000,1.9072342118,1.5000000000,0.4072342118,25
1500.0000000000,738.0000000000,1123.5000000000,1861.5000000000,1603.7227539690,0.0064617443,4.5000000000,2.1592581627,1.5000000000,0.6592581627,25
1500.0000000000,711.0000000000,885.0000000000,1596.0000000000,1483.7017513371,0.0064642924,10.5000000000,1.9382046514,1.5000000000,0.4382046514,25
1500.0000000000,552.0000000000,907.5000000000,1459.5000000000,1541.1216863925,0.0064666722,6.0000000000,1.9386193442,1.5000000000,0.4386193442,25
1500.0000000000,699.0000000000,892.5000000000,1591.5000000000,1543.0287266715,0.0064692690,6.0000000000,2.1489281754,1.5000000000,0.6489281754,25
1500.0000000000,460.5000000000,1299.0000000000,1759.5000000000,1532.0695848311,0.0064721286,13.5000000000,2.1319507505,1.5000000000,0.6319507505,25
1500.0000000000,628.5000000000,961.5000000000,1590.0000000000,1438.2333581487,0.0064746234,6.0000000000,2.0432274120,1.5000000000,0.5432274120,25
1500.0000000000,594.0000000000,1216.5000000000,1810.5000000000,1545.7889036635,0.0064775805,4.5000000000,1.9062242992,1.5000000000,0.4062242992,25
1500.0000000000,549.0000000000,1161.0000000000,1710.0000000000,1370.3559341792,0.0064801920,7.5000000000,1.8086384494,1.5000000000,0.3086384494,25
1500.0000000000,709.5000000000,1218.0000000000,1927.5000000000,1628.2193259949,0.0064834317,13.5000000000,2.0469043863,1.5000000000,0.5469043863,25
1500.0000000000,558.0000000000,910.5000000000,1468.5000000000,1521.8543740783,0.0064858096,12.0000000000,2.1885967011,1.5000000000,0.6885967011,25
1500.0000000000,598.5000000000,1321.5000000000,1920.0000000000,1360.5496144757,0.0064887300,10.5000000000,1.9697324580,1.5000000000,0.4697324580,25
1500.0000000000,520.5000000000,966.0000000000,1486.5000000000,1516.4181430917,0.0064911322,7.5000000000,2.0146342222,1.5000000000,0.5146342222,25
1500.0000000000,604.5000000000,1279.5000000000,1884.0000000000,1463.4106535512,0.0064941171,7.5000000000,1.8189797794,1.5000000000,0.3189797794,25
1500.0000000000,522.0000000000,1236.0000000000,1758.0000000000,1518.9144191509,0.0064969606,7.5000000000,1.9947988715,1.5000000000,0.4947988715,25
1500.0000000000,690.0000000000,1245.0000000000,1935.0000000000,1462.3549306360,0.0065000251,9.0000000000,1.8659089118,1.5000000000,0.3659089118,25
1500.0000000000,709.5000000000,759.0000000000,1468.5000000000,1557.7764261243,0.0065024338,7.5000000000,1.8344493600,1.5000000000,0.3344493600,25
1500.0000000000,514.5000000000,969.0000000000,1483.5000000000,1441.9410138954,0.0065047649,13.5000000000,2.0915112081,1.5000000000,0.5915112081,25
1500.0000000000,720.0000000000,1194.0000000000,1914.0000000000,1469.1072032129,0.0065078039,7.5000000000,2.1553206926,1.5000000000,0.6553206926,25
1500.0000000000,652.5000000000,760.5000000000,1413.0000000000,1447.4086081985,0.0065100289,12.0000000000,2.0326740219,1.5000000000,0.5326740219,25
1500.0000000000,711.0000000000,957.0000000000,1668.0000000000,1420.3169463319,0.0065126279,6.0000000000,1.8415456190,1.5000000000,0.3415456190,25
1500.0000000000,622.5000000000,777.0000000000,1399.5000000000,1516.4688404659,0.0065148895,13.5000000000,1.8569840464,1.5000000000,0.3569840464,25
1500.0000000000,496.5000000000,1294.5000000000,1791.0000000000,1358.0441941392,0.0065176109,13.5000000000,1.8250622446,1.5000000000,0.3250622446,25
1500.0000000000,507.0000000000,924.0000000000,1431.0000000000,1523.9985422115,0.0065199298,10.5000000000,2.0942188239,1.5000000000,0.5942188239,25
1500.0000000000,625.5000000000,850.5000000000,1476.0000000000,1553.7121485840,0.0065223474,6.0000000000,1.8974408581,1.5000000000,0.3974408581,25
1500.0000000000,570.0000000000,1141.5000000000,1711.5000000000,1572.2323995896,0.0065251691,9.0000000000,2.1275993644,1.5000000000,0.6275993644,25
1500.0000000000,702.0000000000,1024.5000000000,1726.5000000000,1356.8726797403,0.0065277912,12.0000000000,1.9635129968,1.5000000000,0.4635129968,25
1500.0000000000,457.5000000000,1092.0000000000,1549.5000000000,1624.8935264534,0.0065303927,9.0000000000,1.8143461284,1.5000000000,0.3143461284,25
1500.0000000000,504.0000000000,882.0000000000,1386.0000000000,1642.8666387069,0.0065327338,4.5000000000,1.8365680917,1.5000000000,0.3365680917,25
1500.0000000000,634.5000000000,874.5000000000,1509.0000000000,1490.1909904342,0.0065351488,13.5000000000,1.9134482031,1.5000000000,0.4134482031,25
1500.0000000000,567.0000000000,1141.5000000000,1708.5000000000,1423.7111070420,0.0065378145,12.0000000000,2.0139784742,1.5000000000,0.5139784742,25
1500.0000000000,720.0000000000,876.0000000000,1596.0000000000,1472.8703213045,0.0065403522,7.5000000000,1.9949863912,1.5000000000,0.4949863912,25
1500.0000000000,534.0000000000,1321.5000000000,1855.5000000000,1596.6478929091,0.0065434374,6.0000000000,2.0077323094,1.5000000000,0.5077323094,25
1500.0000000000,600.0000000000,1195.5000000000,1795.5000000000,1512.7561551065,0.0065463351,6.0000000000,1.9094611748,1.5000000000,0.4094611748,25
1500.0000000000,595.5000000000,1269.0000000000,1864.5000000000,1363.9830961728,0.0065491751,13.5000000000,2.0076135906,1.5000000000,0.5076135906,25
1500.0000000000,501.0000000000,852.0000000000,1353.0000000000,1425.8985195208,0.0065512879,13.5000000000,2.0073213488,1.5000000000,0.5073213488,25
1500.0000000000,472.5000000000,1074.0000000000,1546.5000000000,1512.0917144196,0.0065537831,4.5000000000,2.1453786062,1.5000000000,0.6453786062,25
1500.0000000000,490.5000000000,1338.0000000000,1828.5000000000,1445.8967205541,0.0065566607,6.0000000000,1.8330241832,1.5000000000,0.3330241832,25
1500.0000000000,513.0000000000,913.5000000000,1426.5000000000,1441.4229763992,0.0065589017,13.5000000000,1.9240318079,1.5000000000,0.4240318079,25
1500.0000000000,687.0000000000,1263.0000000000,1950.0000000000,1525.9788551330,0.0065620639,10.5000000000,1.9050375520,1.5000000000,0.4050375520,25
1500.0000000000,486.0000000000,1132.5000000000,1618.5000000000,1572.3014855700,0.0065647324,10.5000000000,1.9954211964,1.5000000000,0.4954211964,25
1500.0000000000,720.0000000000,1344.0000000000,2064.0000000000,1594.6348649073,0.0065681620,6.0000000000,2.1870154842,1.5000000000,0.6870154842,25
1500.0000000000,739.5000000000,783.0000000000,1522.5000000000,1615.0700838257,0.0065707096,6.0000000000,2.0110630548,1.5000000000,0.5110630548,25
1500.0000000000,642.0000000000,1116.0000000000,1758.0000000000,1455.9950530074,0.0065734870,4.5000000000,2.0569156735,1.5000000000,0.5569156735,25
1500.0000000000,727.5000000000,1297.5000000000,2025.0000000000,1493.1239533359,0.0065767314,7.5000000000,2.1849030653,1.5000000000,0.6849030653,25
1500.0000000000,478.5000000000,751.5000000000,1230.0000000000,1596.2544403177,0.0065787763,13.5000000000,2.1231090742,1.5000000000,0.6231090742,25
1500.0000000000,486.0000000000,1066.5000000000,1552.5000000000,1497.1182221779,0.0065812674,6.0000000000,1.9681579633,1.5000000000,0.4681579633,25
1500.0000000000,520.5000000000,1108.5000000000,1629.0000000000,1371.6530423975,0.0065837565,6.0000000000,2.0349701235,1.5000000000,0.5349701235,25
1500.0000000000,718.5000000000,1207.5000000000,1926.0000000000,1478.8886688350,0.0065868259,9.0000000000,1.9920835538,1.5000000000,0.4920835538,25
1500.0000000000,597.0000000000,1093.5000000000,1690.5000000000,1356.2346256003,0.0065893926,9.0000000000,2.0692743744,1.5000000000,0.5692743744,25
1500.0000000000,463.5000000000,1255.5000000000,1719.0000000000,1624.5671081399,0.0065922784,9.0000000000,1.9527702442,1.5000000000,0.4527702442,25
1500.0000000000,534.0000000000,1311.0000000000,1845.0000000000,1614.5511040469,0.0065953651,10.5000000000,2.1093637992,1.5000000000,0.6093637992,25
1500.0000000000,646.5000000000,1008.0000000000,1654.5000000000,1406.0006833795,0.0065979285,10.5000000000,2.1832701593,1.5000000000,0.6832701593,25
1500.0000000000,631.5000000000,1234.5000000000,1866.0000000000,1514.7430496728,0.0066009421,10.5000000000,1.8285630183,1.5000000000,0.3285630183,25
1500.0000000000,528.0000000000,883.5000000000,1411.5000000000,1441.0021706295,0.0066031592,4.5000000000,1.8574166417,1.5000000000,0.3574166417,25
1500.0000000000,706.5000000000,1074.0000000000,1780.5000000000,1610.1115595714,0.0066061335,10.5000000000,1.9536463349,1.5000000000,0.4536463349,25
1500.0000000000,456.0000000000,996.0000000000,1452.0000000000,1422.5517309445,0.0066083980,6.0000000000,1.8256722805,1.5000000000,0.3256722805,25
1500.0000000000,576.0000000000,1159.5000000000,1735.5000000000,1381.1644764129,0.0066110601,10.5000000000,2.1804035256,1.5000000000,0.6804035256,25
1500.0000000000,613.5000000000,825.0000000000,1438.5000000000,1632.1633877050,0.0066134812,6.0000000000,1.9907485071,1.5000000000,0.4907485071,25
1500.0000000000,474.0000000000,1144.5000000000,1618.5000000000,1562.4190275609,0.0066161403,4.5000000000,2.0428014357,1.5000000000,0.5428014357,25
1500.0000000000,616.5000000000,1285.5000000000,1902.0000000000,1621.1108434331,0.0066193296,13.5000000000,2.1761359418,1.5000000000,0.6761359418,25
1500.0000000000,663.0000000000,916.5000000000,1579.5000000000,1438.7248510104,0.0066218084,4.5000000000,2.0762910508,1.5000000000,0.5762910508,25
1500.0000000000,454.5000000000,919.5000000000,1374.0000000000,1407.2645715006,0.0066239383,7.5000000000,1.8633071910,1.5000000000,0.3633071910,25
1500.0000000000,697.5000000000,1285.5000000000,1983.0000000000,1366.9989564911,0.0066269625,12.0000000000,1.9346730551,1.5000000000,0.4346730551,25
1500.0000000000,492.0000000000,1216.5000000000,1708.5000000000,1406.3377063959,0.0066296099,10.5000000000,1.9845450464,1.5000000000,0.4845450464,25
1500.0000000000,550.5000000000,1003.5000000000,1554.0000000000,1580.5640194967,0.0066321795,4.5000000000,2.1484467968,1.5000000000,0.6484467968,25
1500.0000000000,673.5000000000,876.0000000000,1549.5000000000,1648.5914933877,0.0066348018,12.0000000000,1.9375748460,1.5000000000,0.4375748460,25
1500.0000000000,502.5000000000,1192.5000000000,1695.0000000000,1547.6269867079,0.0066375720,4.5000000000,1.8059901292,1.5000000000,0.3059901292,25
1500.0000000000,690.0000000000,1342.5000000000,2032.5000000000,1466.9298050460,0.0066407965,6.0000000000,2.1112401211,1.5000000000,0.6112401211,25
1500.0000000000,666.0000000000,759.0000000000,1425.0000000000,1490.3114008993,0.0066430772,12.0000000000,2.1230431448,1.5000000000,0.6230431448,25
1500.0000000000,451.5000000000,888.0000000000,1339.5000000000,1546.8318323939,0.0066452658,13.5000000000,2.1001776283,1.5000000000,0.6001776283,25
1500.0000000000,480.0000000000,823.5000000000,1303.5000000000,1635.9490043242,0.0066474624,7.5000000000,2.0371094820,1.5000000000,0.5371094820,25
1500.0000000000,585.0000000000,774.0000000000,1359.0000000000,1591.3994339122,0.0066497180,12.0000000000,1.9069966672,1.5000000000,0.4069966672,25
1500.0000000000,688.5000000000,1179.0000000000,1867.5000000000,1477.9443024846,0.0066526931,6.0000000000,1.9086226133,1.5000000000,0.4086226133,25
1500.0000000000,471.0000000000,1008.0000000000,1479.0000000000,1418.3555503086,0.0066549958,6.0000000000,2.1313645419,1.5000000000,0.6313645419,25
1500.0000000000,586.5000000000,1116.0000000000,1702.5000000000,1365.8314542039,0.0066575911,12.0000000000,1.8112482237,1.5000000000,0.3112482237,25
1500.0000000000,651.0000000000,895.5000000000,1546.5000000000,1406.7691805506,0.0066599878,10.5000000000,2.1603868133,1.5000000000,0.6603868133,25
1500.0000000000,495.0000000000,1117.5000000000,1612.5000000000,1459.8179262294,0.0066625391,10.5000000000,2.1433498035,1.5000000000,0.6433498035,25
1500.0000000000,553.5000000000,1138.5000000000,1692.0000000000,1638.8018348870,0.0066653932,13.5000000000,2.1151831379,1.5000000000,0.6151831379,25
1500.0000000000,615.0000000000,994.5000000000,1609.5000000000,1522.7843653412,0.0066680002,4.5000000000,1.9007814581,1.5000000000,0.4007814581,25
1500.0000000000,531.0000000000,937.5000000000,1468.5000000000,1537.8048681205,0.0066703918,10.5000000000,1.8821619910,1.5000000000,0.3821619910,25
1500.0000000000,456.0000000000,793.5000000000,1249.5000000000,1401.4204988561,0.0066723242,9.0000000000,1.9540192369,1.5000000000,0.4540192369,25
1500.0000000000,625.5000000000,1243.5000000000,1869.0000000000,1487.7588030029,0.0066753127,13.5000000000,2.0490126857,1.5000000000,0.5490126857,25
1500.0000000000,720.0000000000,1342.5000000000,2062.5000000000,1594.9693828151,0.0066787401,6.0000000000,2.1147182976,1.5000000000,0.6147182976,25
1500.0000000000,589.5000000000,1195.5000000000,1785.0000000000,1543.5960325925,0.0066816532,6.0000000000,1.9838807019,1.5000000000,0.4838807019,25
1500.0000000000,673.5000000000,1068.0000000000,1741.5000000000,1366.8921637983,0.0066843091,6.0000000000,1.9990389368,1.5000000000,0.4990389368,25
1500.0000000000,663.0000000000,1005.0000000000,1668.0000000000,1606.9004960028,0.0066870924,6.0000000000,2.0914951437,1.5000000000,0.5914951437,25
1500.0000000000,642.0000000000,930.0000000000,1572.0000000000,1535.7418144151,0.0066896506,13.5000000000,2.1822611900,1.5000000000,0.6822611900,25
1500.0000000000,547.5000000000,961.5000000000,1509.0000000000,1582.7405244788,0.0066921477,13.5000000000,2.1066359779,1.5000000000,0.6066359779,25
1500.0000000000,594.0000000000,966.0000000000,1560.0000000000,1616.8216096008,0.0066947596,9.0000000000,2.1282505314,1.5000000000,0.6282505314,25
1500.0000000000,697.5000000000,1330.5000000000,2028.0000000000,1598.2162746369,0.0066981335,12.0000000000,2.1261676719,1.5000000000,0.6261676719,25
1500.0000000000,453.0000000000,792.0000000000,1245.0000000000,1511.0226061831,0.0067001415,12.0000000000,2.0273255719,1.5000000000,0.5273255719,25
1500.0000000000,486.0000000000,1228.5000000000,1714.5000000000,1411.3740836231,0.0067028035,7.5000000000,1.8393163542,1.5000000000,0.3393163542,25
1500.0000000000,646.5000000000,1278.0000000000,1924.5000000000,1647.6429115712,0.0067060594,9.0000000000,1.9013517701,1.5000000000,0.4013517701,25
1500.0000000000,741.0000000000,967.5000000000,1708.5000000000,1384.5814714946,0.0067086838,6.0000000000,2.1294949065,1.5000000000,0.6294949065,25
1500.0000000000,472.5000000000,1075.5000000000,1548.0000000000,1495.2201239442,0.0067111659,9.0000000000,2.1965933916,1.5000000000,0.6965933916,25
1500.0000000000,663.0000000000,810.0000000000,1473.0000000000,1532.9577541472,0.0067135606,9.0000000000,2.0479699505,1.5000000000,0.5479699505,25
1500.0000000000,601.5000000000,865.5000000000,1467.0000000000,1601.5318026209,0.0067160040,7.5000000000,2.1428932886,1.5000000000,0.6428932886,25
1500.0000000000,646.5000000000,913.5000000000,1560.0000000000,1369.5961263040,0.0067183857,13.5000000000,1.8743150417,1.5000000000,0.3743150417,25
1500.0000000000,532.5000000000,1119.0000000000,1651.5000000000,1501.4156620819,0.0067210398,7.5000000000,2.0796291614,1.5000000000,0.5796291614,25
1500.0000000000,528.0000000000,897.0000000000,1425.0000000000,1523.8298645173,0.0067233488,9.0000000000,2.1808900466,1.5000000000,0.6808900466,25
1500.0000000000,597.0000000000,957.0000000000,1554.0000000000,1513.5421896010,0.0067258575,6.0000000000,1.8180776262,1.5000000000,0.3180776262,25
1500.0000000000,556.5000000000,1108.5000000000,1665.0000000000,1400.8855301355,0.0067284318,9.0000000000,2.1149561313,1.5000000000,0.6149561313,25
1500.0000000000,738.0000000000,1338.0000000000,2076.0000000000,1641.5473561618,0.0067319369,6.0000000000,2.1580651377,1.5000000000,0.6580651377,25
1500.0000000000,676.5000000000,997.5000000000,1674.0000000000,1540.0335404108,0.0067346654,4.5000000000,2.1915528932,1.5000000000,0.6915528932,25
1500.0000000000,541.5000000000,1315.5000000000,1857.0000000000,1645.6211041330,0.0067378050,4.5000000000,1.9677407842,1.5000000000,0.4677407842,25
1500.0000000000,675.0000000000,874.5000000000,1549.5000000000,1493.9170954758,0.0067402883,10.5000000000,2.0444998069,1.5000000000,0.5444998069,25
1500.0000000000,679.5000000000,1066.5000000000,1746.0000000000,1493.4922740694,0.0067430860,10.5000000000,2.1997383366,1.5000000000,0.6997383366,25
1500.0000000000,696.0000000000,1062.0000000000,1758.0000000000,1402.8406879231,0.0067458063,12.0000000000,1.8587637529,1.5000000000,0.3587637529,25
1500.0000000000,463.5000000000,969.0000000000,1432.5000000000,1533.6244090902,0.0067481358,12.0000000000,2.0430707090,1.5000000000,0.5430707090,25
1500.0000000000,529.5000000000,862.5000000000,1392.0000000000,1497.9146934911,0.0067503700,7.5000000000,2.1524586445,1.5000000000,0.6524586445,25
1500.0000000000,595.5000000000,865.5000000000,1461.0000000000,1638.1234627762,0.0067528339,4.5000000000,2.0444169737,1.5000000000,0.5444169737,25
1500.0000000000,615.0000000000,862.5000000000,1477.5000000000,1542.1622003707,0.0067552439,7.5000000000,1.8025669740,1.5000000000,0.3025669740,25
1500.0000000000,669.0000000000,1269.0000000000,1938.0000000000,1476.6561681053,0.0067583298,7.5000000000,1.8342133274,1.5000000000,0.3342133274,25
1500.0000000000,489.0000000000,787.5000000000,1276.5000000000,1592.7362958715,0.0067604495,13.5000000000,1.8714193793,1.5000000000,0.3714193793,25
1500.0000000000,733.5000000000,912.0000000000,1645.5000000000,1354.3317060552,0.0067629459,12.0000000000,2.1846950660,1.5000000000,0.6846950660,25
1500.0000000000,522.0000000000,1317.0000000000,1839.0000000000,1586.5974996844,0.0067659931,6.0000000000,2.1460010447,1.5000000000,0.6460010447,25
1500.0000000000,451.5000000000,873.0000000000,1324.5000000000,1468.4696259453,0.0067680956,10.5000000000,2.1399892248,1.5000000000,0.6399892248,25
1500.0000000000,594.0000000000,1134.0000000000,1728.0000000000,1516.8631311256,0.0067708885,7.5000000000,1.9724393627,1.5000000000,0.4724393627,25
1500.0000000000,721.5000000000,937.5000000000,1659.0000000000,1588.2865986825,0.0067736391,9.0000000000,2.0046491826,1.5000000000,0.5046491826,25
1500.0000000000,465.0000000000,1330.5000000000,1795.5000000000,1512.2998351134,0.0067765362,12.0000000000,1.9862824173,1.5000000000,0.4862824173,25
1500.0000000000,739.5000000000,1287.0000000000,2026.5000000000,1553.9021810281,0.0067798557,7.5000000000,2.1855284446,1.5000000000,0.6855284446,25
1500.0000000000,463.5000000000,1195.5000000000,1659.0000000000,1440.0038834211,0.0067824606,12.0000000000,1.8114788083,1.5000000000,0.3114788083,25
1500.0000000000,718.5000000000,802.5000000000,1521.0000000000,1521.3658577103,0.0067849230,9.0000000000,1.9446514642,1.5000000000,0.4446514642,25
1500.0000000000,501.0000000000,996.0000000000,1497.0000000000,1475.9576747752,0.0067873060,7.5000000000,2.0713997887,1.5000000000,0.5713997887,25
1500.0000000000,550.5000000000,1168.5000000000,1719.0000000000,1407.9660826424,0.0067899714,10.5000000000,1.9137305884,1.5000000000,0.4137305884,25
1500.0000000000,714.0000000000,1341.0000000000,2055.0000000000,1417.8517200084,0.0067931703,7.5000000000,2.1478587605,1.5000000000,0.6478587605,25
1500.0000000000,453.0000000000,885.0000000000,1338.0000000000,1533.8247933837,0.0067953462,4.5000000000,1.8467237779,1.5000000000,0.3467237779,25
1500.0000000000,685.5000000000,933.0000000000,1618.5000000000,1397.0265379371,0.0067978449,4.5000000000,1.8964884839,1.5000000000,0.3964884839,25
1500.0000000000,556.5000000000,1153.5000000000,1710.0000000000,1430.3429645296,0.0068005198,7.5000000000,2.0017759106,1.5000000000,0.5017759106,25
1500.0000000000,597.0000000000,1335.0000000000,1932.0000000000,1477.1479910503,0.0068035967,9.0000000000,2.0965464006,1.5000000000,0.5965464006,25
1500.0000000000,726.0000000000,1183.5000000000,1909.5000000000,1495.4090026099,0.0068066586,10.5000000000,2.1662251148,1.5000000000,0.6662251148,25
1500.0000000000,486.0000000000,1228.5000000000,1714.5000000000,1632.9901833772,0.0068095450,6.0000000000,1.9512317210,1.5000000000,0.4512317210,25
1500.0000000000,492.0000000000,1125.0000000000,1617.0000000000,1600.0898198131,0.0068122369,7.5000000000,2.1479518521,1.5000000000,0.6479518521,25
1500.0000000000,522.0000000000,1224.0000000000,1746.0000000000,1441.5583961327,0.0068149801,6.0000000000,1.9238339497,1.5000000000,0.4238339497,25
1500.0000000000,585.0000000000,988.5000000000,1573.5000000000,1531.0084838988,0.0068175364,9.0000000000,2.0442283259,1.5000000000,0.5442283259,25
1500.0000000000,505.5000000000,1233.0000000000,1738.5000000000,1598.0526125784,0.0068204285,4.5000000000,2.0168647863,1.5000000000,0.5168647863,25
1500.0000000000,613.5000000000,886.5000000000,1500.0000000000,1559.6833743720,0.0068228906,12.0000000000,2.1379665858,1.5000000000,0.6379665858,25
1500.0000000000,523.5000000000,1237.5000000000,1761.0000000000,1611.5232106510,0.0068258338,12.0000000000,2.1575820080,1.5000000000,0.6575820080,25
1500.0000000000,660.0000000000,1242.0000000000,1902.0000000000,1412.4415325968,0.0068287882,10.5000000000,1.8548265799,1.5000000000,0.3548265799,25
1500.0000000000,666.0000000000,1167.0000000000,1833.0000000000,1471.5792809701,0.0068317013,6.0000000000,1.8600777836,1.5000000000,0.3600777836,25
1500.0000000000,469.5000000000,1242.0000000000,1711.5000000000,1504.2375030802,0.0068344547,6.0000000000,2.0499448361,1.5000000000,0.5499448361,25
1500.0000000000,697.5000000000,1048.5000000000,1746.0000000000,1643.4287738206,0.0068374045,7.5000000000,2.1575884807,1.5000000000,0.6575884807,25
1500.0000000000,510.0000000000,774.0000000000,1284.0000000000,1532.1600886391,0.0068394913,12.0000000000,1.8338780237,1.5000000000,0.3338780237,25
1500.0000000000,547.5000000000,1317.0000000000,1864.5000000000,1521.3286806024,0.0068425098,13.5000000000,2.1340021568,1.5000000000,0.6340021568,25
1500.0000000000,589.5000000000,961.5000000000,1551.0000000000,1579.2253697093,0.0068450732,6.0000000000,1.8332696003,1.5000000000,0.3332696003,25
1500.0000000000,664.5000000000,789.0000000000,1453.5000000000,1353.3511147864,0.0068472774,13.5000000000,2.1355090637,1.5000000000,0.6355090637,25
1500.0000000000,718.5000000000,1041.0000000000,1759.5000000000,1378.2152654097,0.0068499732,13.5000000000,1.9935563956,1.5000000000,0.4935563956,25
1500.0000000000,679.5000000000,922.5000000000,1602.0000000000,1507.0038378894,0.0068525531,4.5000000000,2.0754445665,1.5000000000,0.5754445665,25
1500.0000000000,490.5000000000,949.5000000000,1440.0000000000,1570.7720717540,0.0068549259,6.0000000000,1.9367200158,1.5000000000,0.4367200158,25
1500.0000000000,669.0000000000,843.0000000000,1512.0000000000,1397.9101084433,0.0068572610,6.0000000000,1.9050707948,1.5000000000,0.4050707948,25
1500.0000000000,624.0000000000,1131.0000000000,1755.0000000000,1563.2394138889,0.0068601452,6.0000000000,1.9692015021,1.5000000000,0.4692015021,25
1500.0000000000,595.5000000000,813.0000000000,1408.5000000000,1594.0250623066,0.0068624851,10.5000000000,1.8703078561,1.5000000000,0.3703078561,25
1500.0000000000,588.0000000000,796.5000000000,1384.5000000000,1562.4234061257,0.0068647598,9.0000000000,1.9257164721,1.5000000000,0.4257164721,25
