RPM,TinjA,TinjB,Tinj,Prail,Vinj_cum,TinjCNG,Pred,Pmap,Pcng,Tcng
1500.0000000000,676.5000000000,1155.0000000000,1831.5000000000,1409.1128471994,0.0058967349,12.0000000000,1.9695608789,1.5000000000,0.4695608789,25
1500.0000000000,745.5000000000,1137.0000000000,1882.5000000000,1639.0421965129,0.0058999106,6.0000000000,1.8305339533,1.5000000000,0.3305339533,25
1500.0000000000,568.5000000000,834.0000000000,1402.5000000000,1648.0243227750,0.0059022837,7.5000000000,2.0066450243,1.5000000000,0.5066450243,25
1500.0000000000,571.5000000000,1332.0000000000,1903.5000000000,1508.3985070710,0.0059053507,9.0000000000,2.1720751371,1.5000000000,0.6720751371,25
1500.0000000000,604.5000000000,973.5000000000,1578.0000000000,1600.2233542955,0.0059079778,9.0000000000,2.0700559938,1.5000000000,0.5700559938,25
1500.0000000000,567.0000000000,1174.5000000000,1741.5000000000,1618.0174560807,0.0059108948,9.0000000000,1.8347386999,1.5000000000,0.3347386999,25
1500.0000000000,489.0000000000,1015.5000000000,1504.5000000000,1558.1624145411,0.0059133629,9.0000000000,2.1195747689,1.5000000000,0.6195747689,25
1500.0000000000,574.5000000000,817.5000000000,1392.0000000000,1419.7187461162,0.0059155314,12.0000000000,1.8724951273,1.5000000000,0.3724951273,25
1500.0000000000,687.0000000000,994.5000000000,1681.5000000000,1521.7918611612,0.0059182540,12.0000000000,1.9066855795,1.5000000000,0.4066855795,25
1500.0000000000,504.0000000000,1257.0000000000,1761.0000000000,1496.6836023570,0.0059210792,9.0000000000,1.8348279430,1.5000000000,0.3348279430,25
1500.0000000000,606.0000000000,1336.5000000000,1942.5000000000,1390.1757038572,0.0059240697,13.5000000000,2.1852896298,1.5000000000,0.6852896298,25
1500.0000000000,708.0000000000,1065.0000000000,1773.0000000000,1533.8742705336,0.0059269531,9.0000000000,2.0747525055,1.5000000000,0.5747525055,25
1500.0000000000,712.5000000000,1170.0000000000,1882.5000000000,1391.8783521659,0.0059298533,4.5000000000,1.8716814058,1.5000000000,0.3716814058,25
1500.0000000000,586.5000000000,784.5000000000,1371.0000000000,1356.2408271576,0.0059319350,12.0000000000,1.8157964551,1.5000000000,0.3157964551,25
1500.0000000000,625.5000000000,1033.5000000000,1659.0000000000,1531.7190330918,0.0059346309,12.0000000000,1.8150960494,1.5000000000,0.3150960494,25
1500.0000000000,538.5000000000,870.0000000000,1408.5000000000,1414.8438448299,0.0059368208,13.5000000000,1.8091465667,1.5000000000,0.3091465667,25
1500.0000000000,580.5000000000,1207.5000000000,1788.0000000000,1558.0688500065,0.0059397539,12.0000000000,1.9875857144,1.5000000000,0.4875857144,25
1500.0000000000,579.0000000000,864.0000000000,1443.0000000000,1472.1717728079,0.0059420477,7.5000000000,1.9951294235,1.5000000000,0.4951294235,25
1500.0000000000,675.0000000000,835.5000000000,1510.5000000000,1420.2295309625,0.0059444012,6.0000000000,2.1172984362,1.5000000000,0.6172984362,25
1500.0000000000,508.5000000000,1009.5000000000,1518.0000000000,1605.8459384474,0.0059469333,10.5000000000,2.1597400596,1.5000000000,0.6597400596,25
1500.0000000000,540.0000000000,955.5000000000,1495.5000000000,1489.3853404345,0.0059493260,10.5000000000,2.1266160436,1.5000000000,0.6266160436,25
1500.0000000000,633.0000000000,1021.5000000000,1654.5000000000,1506.3238640592,0.0059519898,10.5000000000,2.1155382767,1.5000000000,0.6155382767,25
1500.0000000000,487.5000000000,907.5000000000,1395.0000000000,1434.5073946699,0.0059541755,4.5000000000,1.8077008574,1.5000000000,0.3077008574,25
1500.0000000000,514.5000000000,864.0000000000,1378.5000000000,1545.9064883083,0.0059564271,6.0000000000,1.8358318792,1.5000000000,0.3358318792,25
1500.0000000000,484.5000000000,987.0000000000,1471.5000000000,1539.3883347707,0.0059588249,12.0000000000,2.1322534139,1.5000000000,0.6322534139,25
1500.0000000000,721.5000000000,1300.5000000000,2022.0000000000,1631.0238898236,0.0059622268,4.5000000000,1.8251416076,1.5000000000,0.3251416076,25
1500.0000000000,718.5000000000,1131.0000000000,1849.5000000000,1643.9698255852,0.0059653520,12.0000000000,2.0198016738,1.5000000000,0.5198016738,25
1500.0000000000,597.0000000000,1252.5000000000,1849.5000000000,1441.2681563457,0.0059682574,12.0000000000,1.9043201269,1.5000000000,0.4043201269,25
1500.0000000000,610.5000000000,828.0000000000,1438.5000000000,1415.6027817301,0.0059704946,6.0000000000,2.0942022867,1.5000000000,0.5942022867,25
1500.0000000000,499.5000000000,1278.0000000000,1777.5000000000,1596.5148891208,0.0059734501,6.0000000000,2.1932918621,1.5000000000,0.6932918621,25
1500.0000000000,639.0000000000,907.5000000000,1546.5000000000,1379.1778402345,0.0059758204,6.0000000000,1.8553955901,1.5000000000,0.3553955901,25
1500.0000000000,652.5000000000,1143.0000000000,1795.5000000000,1619.8485704550,0.0059788297,9.0000000000,1.8593394368,1.5000000000,0.3593394368,25
1500.0000000000,700.5000000000,799.5000000000,1500.0000000000,1368.3237012859,0.0059811186,7.5000000000,1.9732695830,1.5000000000,0.4732695830,25
1500.0000000000,658.5000000000,793.5000000000,1452.0000000000,1521.0585129062,0.0059834690,12.0000000000,2.0485945378,1.5000000000,0.5485945378,25
1500.0000000000,703.5000000000,1203.0000000000,1906.5000000000,1361.4129966160,0.0059863699,4.5000000000,2.1365117175,1.5000000000,0.6365117175,25
1500.0000000000,459.0000000000,1063.5000000000,1522.5000000000,1458.9206551133,0.0059887780,6.0000000000,2.1246614768,1.5000000000,0.6246614768,25
1500.0000000000,625.5000000000,934.5000000000,1560.0000000000,1482.2653929368,0.0059912672,6.0000000000,1.9955947965,1.5000000000,0.4955947965,25
1500.0000000000,630.0000000000,1185.0000000000,1815.0000000000,1480.5468026941,0.0059941615,7.5000000000,2.1167938480,1.5000000000,0.6167938480,25
1500.0000000000,498.0000000000,1140.0000000000,1638.0000000000,1514.4738905730,0.0059968067,13.5000000000,1.8858205305,1.5000000000,0.3858205305,25
1500.0000000000,595.5000000000,1324.5000000000,1920.0000000000,1610.9789398629,0.0060000149,9.0000000000,1.9249502789,1.5000000000,0.4249502789,25
1500.0000000000,505.5000000000,889.5000000000,1395.0000000000,1441.1865233552,0.0060022063,9.0000000000,1.8328954270,1.5000000000,0.3328954270,25
1500.0000000000,592.5000000000,1063.5000000000,1656.0000000000,1586.9277665982,0.0060049506,4.5000000000,2.0063303339,1.5000000000,0.5063303339,25
1500.0000000000,550.5000000000,895.5000000000,1446.0000000000,1625.9321184733,0.0060073792,7.5000000000,1.8610884784,1.5000000000,0.3610884784,25
1500.0000000000,565.5000000000,1027.5000000000,1593.0000000000,1514.0933268472,0.0060099513,4.5000000000,1.9603038061,1.5000000000,0.4603038061,25
1500.0000000000,591.0000000000,1047.0000000000,1638.0000000000,1494.4606844738,0.0060125769,7.5000000000,1.8126654129,1.5000000000,0.3126654129,25
1500.0000000000,528.0000000000,1215.0000000000,1743.0000000000,1626.6232081969,0.0060155050,4.5000000000,2.0406344694,1.5000000000,0.5406344694,25
1500.0000000000,564.0000000000,1293.0000000000,1857.0000000000,1384.9154236607,0.0060183579,6.0000000000,1.8136298827,1.5000000000,0.3136298827,25
1500.0000000000,679.5000000000,1173.0000000000,1852.5000000000,1501.3280757106,0.0060213350,6.0000000000,2.1619483654,1.5000000000,0.6619483654,25
1500.0000000000,597.0000000000,960.0000000000,1557.0000000000,1541.6193656306,0.0060238742,13.5000000000,1.8206293263,1.5000000000,0.3206293263,25
1500.0000000000,715.5000000000,922.5000000000,1638.0000000000,1601.2195473083,0.0060266021,12.0000000000,2.0319150140,1.5000000000,0.5319150140,25
1500.0000000000,663.0000000000,864.0000000000,1527.0000000000,1471.9044672502,0.0060290292,13.5000000000,2.1225621298,1.5000000000,0.6225621298,25
1500.0000000000,493.5000000000,1128.0000000000,1621.5000000000,1351.6402324671,0.0060314865,12.0000000000,2.1516731865,1.5000000000,0.6516731865,25
1500.0000000000,727.5000000000,1104.0000000000,1831.5000000000,1383.7307593375,0.0060342988,12.0000000000,1.9320150600,1.5000000000,0.4320150600,25
1500.0000000000,735.0000000000,955.5000000000,1690.5000000000,1390.5709182817,0.0060369018,10.5000000000,1.8340235550,1.5000000000,0.3340235550,25
1500.0000000000,652.5000000000,792.0000000000,1444.5000000000,1399.7900633998,0.0060391343,12.0000000000,1.9673455766,1.5000000000,0.4673455766,25
1500.0000000000,667.5000000000,819.0000000000,1486.5000000000,1530.8687931237,0.0060415492,10.5000000000,2.1669677130,1.5000000000,0.6669677130,25
1500.0000000000,673.5000000000,1326.0000000000,1999.5000000000,1384.3996900384,0.0060446203,9.0000000000,2.0154907522,1.5000000000,0.5154907522,25
1500.0000000000,525.0000000000,1176.0000000000,1701.0000000000,1387.2370307126,0.0060472360,6.0000000000,2.0845815087,1.5000000000,0.5845815087,25
1500.0000000000,675.0000000000,798.0000000000,1473.0000000000,1443.9536578246,0.0060495524,10.5000000000,1.9924827505,1.5000000000,0.4924827505,25
1500.0000000000,676.5000000000,1206.0000000000,1882.5000000000,1366.9049278304,0.0060524232,12.0000000000,1.8597190862,1.5000000000,0.3597190862,25
1500.0000000000,738.0000000000,765.0000000000,1503.0000000000,1599.3615204994,0.0060549247,10.5000000000,1.8615336304,1.5000000000,0.3615336304,25
1500.0000000000,711.0000000000,897.0000000000,1608.0000000000,1581.8050611547,0.0060575847,9.0000000000,2.1231955812,1.5000000000,0.6231955812,25
1500.0000000000,675.0000000000,1254.0000000000,1929.0000000000,1475.3033084054,0.0060606547,7.5000000000,2.1571427304,1.5000000000,0.6571427304,25
1500.0000000000,699.0000000000,1267.5000000000,1966.5000000000,1566.3443806308,0.0060638901,13.5000000000,2.0606838452,1.5000000000,0.5606838452,25
1500.0000000000,676.5000000000,843.0000000000,1519.5000000000,1532.3122672219,0.0060663599,12.0000000000,2.0446339274,1.5000000000,0.5446339274,25
1500.0000000000,615.0000000000,850.5000000000,1465.5000000000,1468.1518387967,0.0060686859,6.0000000000,2.1963324349,1.5000000000,0.6963324349,25
1500.0000000000,742.5000000000,786.0000000000,1528.5000000000,1473.4678631138,0.0060711168,12.0000000000,1.9639588318,1.5000000000,0.4639588318,25
1500.0000000000,519.0000000000,1015.5000000000,1534.5000000000,1399.5551130204,0.0060734882,6.0000000000,1.8787941740,1.5000000000,0.3787941740,25
1500.0000000000,651.0000000000,1017.0000000000,1668.0000000000,1608.1383017452,0.0060762727,7.5000000000,2.0081096204,1.5000000000,0.5081096204,25
1500.0000000000,748.5000000000,1132.5000000000,1881.0000000000,1630.6440027221,0.0060794369,4.5000000000,1.8623021753,1.5000000000,0.3623021753,25
1500.0000000000,708.0000000000,1191.0000000000,1899.0000000000,1377.2662073923,0.0060823452,13.5000000000,2.1775974005,1.5000000000,0.6775974005,25
1500.0000000000,459.0000000000,814.5000000000,1273.5000000000,1622.1352267589,0.0060844813,9.0000000000,2.1421111145,1.5000000000,0.6421111145,25
1500.0000000000,613.5000000000,1228.5000000000,1842.0000000000,1372.0754840139,0.0060872964,7.5000000000,1.8824910408,1.5000000000,0.3824910408,25
1500.0000000000,694.5000000000,781.5000000000,1476.0000000000,1551.7304275568,0.0060897122,13.5000000000,1.8702622492,1.5000000000,0.3702622492,25
1500.0000000000,457.5000000000,1090.5000000000,1548.0000000000,1394.9025612103,0.0060921000,4.5000000000,1.8921084297,1.5000000000,0.3921084297,25
1500.0000000000,703.5000000000,1165.5000000000,1869.0000000000,1394.8298805363,0.0060949828,13.5000000000,1.9344322869,1.5000000000,0.4344322869,25
1500.0000000000,546.0000000000,1294.5000000000,1840.5000000000,1503.6948800225,0.0060979432,13.5000000000,2.0757730005,1.5000000000,0.5757730005,25
1500.0000000000,543.0000000000,883.5000000000,1426.5000000000,1388.4685552900,0.0061001378,6.0000000000,2.0268734482,1.5000000000,0.5268734482,25
1500.0000000000,603.0000000000,832.5000000000,1435.5000000000,1372.1861820642,0.0061023317,4.5000000000,2.0312051600,1.5000000000,0.5312051600,25
1500.0000000000,555.0000000000,1080.0000000000,1635.0000000000,1387.5086212810,0.0061048462,9.0000000000,2.1769544153,1.5000000000,0.6769544153,25
1500.0000000000,450.0000000000,783.0000000000,1233.0000000000,1455.4738297881,0.0061067938,13.5000000000,2.0268915312,1.5000000000,0.5268915312,25
1500.0000000000,552.0000000000,913.5000000000,1465.5000000000,1477.0287984173,0.0061091277,10.5000000000,1.8767266192,1.5000000000,0.3767266192,25
1500.0000000000,474.0000000000,916.5000000000,1390.5000000000,1376.6639867460,0.0061112567,7.5000000000,2.1269915907,1.5000000000,0.6269915907,25
1500.0000000000,591.0000000000,1311.0000000000,1902.0000000000,1627.6169400265,0.0061144530,9.0000000000,1.8134334189,1.5000000000,0.3134334189,25
1500.0000000000,507.0000000000,822.0000000000,1329.0000000000,1643.1691527641,0.0061166980,7.5000000000,2.0278080793,1.5000000000,0.5278080793,25
1500.0000000000,564.0000000000,751.5000000000,1315.5000000000,1427.3373871026,0.0061187534,10.5000000000,2.0005028371,1.5000000000,0.5005028371,25
1500.0000000000,654.0000000000,921.0000000000,1575.0000000000,1646.7743141366,0.0061214173,6.0000000000,2.0645995201,1.5000000000,0.5645995201,25
1500.0000000000,636.0000000000,886.5000000000,1522.5000000000,1465.4554466428,0.0061238313,6.0000000000,1.8116699167,1.5000000000,0.3116699167,25
1500.0000000000,460.5000000000,765.0000000000,1225.5000000000,1480.4637578563,0.0061257855,10.5000000000,2.0127123557,1.5000000000,0.5127123557,25
1500.0000000000,625.5000000000,1078.5000000000,1704.0000000000,1453.5049649259,0.0061284750,13.5000000000,2.0276977917,1.5000000000,0.5276977917,25
1500.0000000000,591.0000000000,1234.5000000000,1825.5000000000,1397.2408245474,0.0061312934,6.0000000000,2.1012267830,1.5000000000,0.6012267830,25
1500.0000000000,498.0000000000,1138.5000000000,1636.5000000000,1492.3960193897,0.0061339147,12.0000000000,1.8485785764,1.5000000000,0.3485785764,25
1500.0000000000,622.5000000000,972.0000000000,1594.5000000000,1522.1108031504,0.0061364968,4.5000000000,1.8189996304,1.5000000000,0.3189996304,25
1500.0000000000,547.5000000000,1024.5000000000,1572.0000000000,1478.9482811539,0.0061390020,10.5000000000,1.8920049684,1.5000000000,0.3920049684,25
1500.0000000000,627.0000000000,997.5000000000,1624.5000000000,1495.9189851305,0.0061416075,13.5000000000,2.0867875658,1.5000000000,0.5867875658,25
1500.0000000000,484.5000000000,832.5000000000,1317.0000000000,1497.9853018443,0.0061437214,7.5000000000,2.1886466088,1.5000000000,0.6886466088,25
1500.0000000000,741.0000000000,1057.5000000000,1798.5000000000,1390.6245783020,0.0061464907,7.5000000000,2.0913418846,1.5000000000,0.5913418846,25
1500.0000000000,645.0000000000,1219.5000000000,1864.5000000000,1538.1091165578,0.0061495276,9.0000000000,2.0551362518,1.5000000000,0.5551362518,25
1500.0000000000,534.0000000000,1137.0000000000,1671.0000000000,1548.6297092523,0.0061522596,7.5000000000,2.1072225033,1.5000000000,0.6072225033,25
1500.0000000000,603.0000000000,1027.5000000000,1630.5000000000,1496.9149196697,0.0061548756,9.0000000000,1.8514283126,1.5000000000,0.3514283126,25
1500.0000000000,606.0000000000,1056.0000000000,1662.0000000000,1623.0311339853,0.0061576642,9.0000000000,1.9855242741,1.5000000000,0.4855242741,25
1500.0000000000,573.0000000000,874.5000000000,1447.5000000000,1462.9725616331,0.0061599572,4.5000000000,2.0610561697,1.5000000000,0.5610561697,25
1500.0000000000,573.0000000000,825.0000000000,1398.0000000000,1370.4963892655,0.0061620923,13.5000000000,2.0502918024,1.5000000000,0.5502918024,25
1500.0000000000,508.5000000000,846.0000000000,1354.5000000000,1439.0593939512,0.0061642183,4.5000000000,1.9280317186,1.5000000000,0.4280317186,25
1500.0000000000,489.0000000000,1015.5000000000,1504.5000000000,1615.0660342781,0.0061667358,10.5000000000,2.0184633616,1.5000000000,0.5184633616,25
1500.0000000000,630.0000000000,760.5000000000,1390.5000000000,1387.5926601550,0.0061688743,10.5000000000,2.0898781505,1.5000000000,0.5898781505,25
1500.0000000000,477.0000000000,1254.0000000000,1731.0000000000,1472.6173462380,0.0061716264,4.5000000000,1.8109096804,1.5000000000,0.3109096804,25
1500.0000000000,457.5000000000,775.5000000000,1233.0000000000,1580.8395297775,0.0061736654,6.0000000000,1.8615363328,1.5000000000,0.3615363328,25
1500.0000000000,748.5000000000,853.5000000000,1602.0000000000,1637.9972101215,0.0061763669,9.0000000000,1.8441528267,1.5000000000,0.3441528267,25
1500.0000000000,636.0000000000,1342.5000000000,1978.5000000000,1394.9718915261,0.0061794188,13.5000000000,1.9226279112,1.5000000000,0.4226279112,25
1500.0000000000,667.5000000000,813.0000000000,1480.5000000000,1478.7436070472,0.0061817781,7.5000000000,2.0654007543,1.5000000000,0.5654007543,25
1500.0000000000,465.0000000000,1015.5000000000,1480.5000000000,1436.5127633235,0.0061840996,6.0000000000,1.9023749576,1.5000000000,0.4023749576,25
1500.0000000000,715.5000000000,1279.5000000000,1995.0000000000,1371.1608432232,0.0061871473,6.0000000000,1.9930905889,1.5000000000,0.4930905889,25
1500.0000000000,573.0000000000,1182.0000000000,1755.0000000000,1592.9647700907,0.0061900618,4.5000000000,2.0424845299,1.5000000000,0.5424845299,25
1500.0000000000,534.0000000000,919.5000000000,1453.5000000000,1473.6581785826,0.0061923736,7.5000000000,2.1580472884,1.5000000000,0.6580472884,25
1500.0000000000,636.0000000000,1186.5000000000,1822.5000000000,1462.9110490768,0.0061952605,12.0000000000,1.8306222033,1.5000000000,0.3306222033,25
1500.0000000000,717.0000000000,826.5000000000,1543.5000000000,1422.0921632522,0.0061976672,10.5000000000,2.0553626224,1.5000000000,0.5553626224,25
1500.0000000000,537.0000000000,1243.5000000000,1780.5000000000,1457.9987001866,0.0062004823,7.5000000000,1.9714083374,1.5000000000,0.4714083374,25
1500.0000000000,661.5000000000,865.5000000000,1527.0000000000,1491.7008723113,0.0062029275,9.0000000000,1.9743210298,1.5000000000,0.4743210298,25
1500.0000000000,711.0000000000,1332.0000000000,2043.0000000000,1448.3257294997,0.0062061457,6.0000000000,1.9642036932,1.5000000000,0.4642036932,25
1500.0000000000,562.5000000000,1066.5000000000,1629.0000000000,1402.8654414451,0.0062086664,4.5000000000,2.1681750113,1.5000000000,0.6681750113,25
1500.0000000000,534.0000000000,799.5000000000,1333.5000000000,1453.1252805328,0.0062107708,13.5000000000,1.8000377650,1.5000000000,0.3000377650,25
1500.0000000000,715.5000000000,783.0000000000,1498.5000000000,1352.1396316913,0.0062130422,7.5000000000,2.0572040226,1.5000000000,0.5572040226,25
1500.0000000000,693.0000000000,759.0000000000,1452.0000000000,1460.5565145188,0.0062153402,10.5000000000,1.8138023209,1.5000000000,0.3138023209,25
1500.0000000000,721.5000000000,1126.5000000000,1848.0000000000,1609.4221597412,0.0062184265,4.5000000000,2.0089929104,1.5000000000,0.5089929104,25
1500.0000000000,450.0000000000,1114.5000000000,1564.5000000000,1474.4014826872,0.0062209156,13.5000000000,1.9730488690,1.5000000000,0.4730488690,25
1500.0000000000,474.0000000000,1302.0000000000,1776.0000000000,1544.2172320958,0.0062238146,4.5000000000,2.0131359057,1.5000000000,0.5131359057,25
1500.0000000000,537.0000000000,849.0000000000,1386.0000000000,1563.6147097503,0.0062260928,9.0000000000,1.9809522848,1.5000000000,0.4809522848,25
1500.0000000000,690.0000000000,789.0000000000,1479.0000000000,1617.1735979111,0.0062285694,12.0000000000,2.1789973392,1.5000000000,0.6789973392,25
1500.0000000000,468.0000000000,931.5000000000,1399.5000000000,1377.6170230725,0.0062307130,7.5000000000,1.8633305246,1.5000000000,0.3633305246,25
1500.0000000000,741.0000000000,762.0000000000,1503.0000000000,1352.5303839009,0.0062329916,10.5000000000,1.9173556472,1.5000000000,0.4173556472,25
1500.0000000000,726.0000000000,888.0000000000,1614.0000000000,1404.5816350850,0.0062354908,12.0000000000,2.0686350719,1.5000000000,0.5686350719,25
1500.0000000000,640.5000000000,990.0000000000,1630.5000000000,1385.4587735873,0.0062379963,9.0000000000,1.9787098205,1.5000000000,0.4787098205,25
1500.0000000000,454.5000000000,799.5000000000,1254.0000000000,1358.9458959646,0.0062399024,6.0000000000,2.0397197629,1.5000000000,0.5397197629,25
1500.0000000000,537.0000000000,1143.0000000000,1680.0000000000,1414.6490504992,0.0062425142,4.5000000000,1.9951704575,1.5000000000,0.4951704575,25
1500.0000000000,586.5000000000,805.5000000000,1392.0000000000,1620.7519225622,0.0062448480,9.0000000000,1.9526310074,1.5000000000,0.4526310074,25
1500.0000000000,541.5000000000,1203.0000000000,1744.5000000000,1617.0309235822,0.0062477690,13.5000000000,1.9738332717,1.5000000000,0.4738332717,25
1500.0000000000,546.0000000000,1246.5000000000,1792.5000000000,1534.9626165070,0.0062506853,6.0000000000,2.0276447575,1.5000000000,0.5276447575,25
1500.0000000000,667.5000000000,1302.0000000000,1969.5000000000,1626.4058375912,0.0062539937,10.5000000000,1.8308352839,1.5000000000,0.3308352839,25
1500.0000000000,687.0000000000,864.0000000000,1551.0000000000,1472.2463235000,0.0062564592,7.5000000000,1.9876228181,1.5000000000,0.4876228181,25
1500.0000000000,688.5000000000,1294.5000000000,1983.0000000000,1542.0493909947,0.0062596937,4.5000000000,1.9807999496,1.5000000000,0.4807999496,25
1500.0000000000,555.0000000000,1164.0000000000,1719.0000000000,1573.5771768672,0.0062625291,9.0000000000,2.0927336189,1.5000000000,0.5927336189,25
1500.0000000000,580.5000000000,1158.0000000000,1738.5000000000,1368.8578935427,0.0062651825,10.5000000000,1.9635023709,1.5000000000,0.4635023709,25
1500.0000000000,517.5000000000,934.5000000000,1452.0000000000,1647.1336104137,0.0062676386,9.0000000000,2.0759885873,1.5000000000,0.5759885873,25
1500.0000000000,475.5000000000,1261.5000000000,1737.0000000000,1607.0135498371,0.0062705372,12.0000000000,1.8483956532,1.5000000000,0.3483956532,25
1500.0000000000,589.5000000000,1213.5000000000,1803.0000000000,1587.5413200437,0.0062735257,7.5000000000,2.0247493402,1.5000000000,0.5247493402,25
1500.0000000000,562.5000000000,1176.0000000000,1738.5000000000,1610.3045888779,0.0062764300,12.0000000000,1.9209354918,1.5000000000,0.4209354918,25
1500.0000000000,466.5000000000,996.0000000000,1462.5000000000,1359.3558164327,0.0062786534,12.0000000000,2.0818673798,1.5000000000,0.5818673798,25
1500.0000000000,619.5000000000,862.5000000000,1482.0000000000,1455.5593804975,0.0062809944,7.5000000000,2.1573817934,1.5000000000,0.6573817934,25
1500.0000000000,727.5000000000,912.0000000000,1639.5000000000,1560.6823326694,0.0062836864,7.5000000000,2.1347166665,1.5000000000,0.6347166665,25
1500.0000000000,558.0000000000,1234.5000000000,1792.5000000000,1531.3062418892,0.0062865988,10.5000000000,2.1865430944,1.5000000000,0.6865430944,25
1500.0000000000,636.0000000000,1032.0000000000,1668.0000000000,1528.0399803198,0.0062893058,13.5000000000,2.0570848691,1.5000000000,0.5570848691,25
1500.0000000000,748.5000000000,1345.5000000000,2094.0000000000,1539.5224869662,0.0062927182,10.5000000000,1.9197526405,1.5000000000,0.4197526405,25
1500.0000000000,465.0000000000,838.5000000000,1303.5000000000,1447.1418320635,0.0062947705,6.0000000000,1.9791146339,1.5000000000,0.4791146339,25
1500.0000000000,490.5000000000,1212.0000000000,1702.5000000000,1646.1313830258,0.0062976494,12.0000000000,2.1635411894,1.5000000000,0.6635411894,25
1500.0000000000,681.0000000000,1096.5000000000,1777.5000000000,1476.2425406258,0.0063004793,7.5000000000,2.1141407693,1.5000000000,0.6141407693,25
1500.0000000000,621.0000000000,1137.0000000000,1758.0000000000,1639.6096205323,0.0063034456,10.5000000000,2.1146168294,1.5000000000,0.6146168294,25
1500.0000000000,483.0000000000,877.5000000000,1360.5000000000,1500.2603127651,0.0063056311,6.0000000000,2.0581182181,1.5000000000,0.5581182181,25
1500.0000000000,628.5000000000,1267.5000000000,1896.0000000000,1649.0732206066,0.0063088403,7.5000000000,1.9154378478,1.5000000000,0.4154378478,25
1500.0000000000,541.5000000000,922.5000000000,1464.0000000000,1377.1934139546,0.0063110824,13.5000000000,2.1050203565,1.5000000000,0.6050203565,25
1500.0000000000,544.5000000000,1069.5000000000,1614.0000000000,1552.1864002680,0.0063137245,9.0000000000,2.0050722656,1.5000000000,0.5050722656,25
1500.0000000000,697.5000000000,828.0000000000,1525.5000000000,1519.2429161402,0.0063161923,13.5000000000,1.8846229092,1.5000000000,0.3846229092,25
1500.0000000000,598.5000000000,1117.5000000000,1716.0000000000,1528.0233366263,0.0063189771,6.0000000000,1.9766401255,1.5000000000,0.4766401255,25
1500.0000000000,634.5000000000,1155.0000000000,1789.5000000000,1409.3903127255,0.0063217534,12.0000000000,1.9280176777,1.5000000000,0.4280176777,25
1500.0000000000,489.0000000000,1089.0000000000,1578.0000000000,1387.5027937540,0.0063241802,12.0000000000,1.8443346197,1.5000000000,0.3443346197,25
1500.0000000000,627.0000000000,961.5000000000,1588.5000000000,1579.8295817898,0.0063268061,12.0000000000,2.0794622195,1.5000000000,0.5794622195,25
1500.0000000000,540.0000000000,829.5000000000,1369.5000000000,1587.8184568435,0.0063290763,12.0000000000,1.8069131708,1.5000000000,0.3069131708,25
1500.0000000000,654.0000000000,1177.5000000000,1831.5000000000,1541.3701331224,0.0063320629,12.0000000000,1.9059131290,1.5000000000,0.4059131290,25
1500.0000000000,456.0000000000,1314.0000000000,1770.0000000000,1407.4264874002,0.0063348068,6.0000000000,1.9876719334,1.5000000000,0.4876719334,25
1500.0000000000,516.0000000000,897.0000000000,1413.0000000000,1358.6461131632,0.0063369543,12.0000000000,2.0649859074,1.5000000000,0.5649859074,25
1500.0000000000,640.5000000000,790.5000000000,1431.0000000000,1507.9445079667,0.0063392596,13.5000000000,1.9791551177,1.5000000000,0.4791551177,25
1500.0000000000,664.5000000000,861.0000000000,1525.5000000000,1546.3330989218,0.0063417517,9.0000000000,1.8873058270,1.5000000000,0.3873058270,25
1500.0000000000,568.5000000000,1344.0000000000,1912.5000000000,1420.4445152351,0.0063447318,9.0000000000,1.8003165587,1.5000000000,0.3003165587,25
1500.0000000000,492.0000000000,1176.0000000000,1668.0000000000,1385.3012022310,0.0063472947,7.5000000000,1.9096279497,1.5000000000,0.4096279497,25
1500.0000000000,639.0000000000,762.0000000000,1401.0000000000,1543.6266300945,0.0063495811,12.0000000000,1.8278452506,1.5000000000,0.3278452506,25
1500.0000000000,640.5000000000,1015.5000000000,1656.0000000000,1486.8691845378,0.0063522281,4.5000000000,1.8526293160,1.5000000000,0.3526293160,25
1500.0000000000,543.0000000000,865.5000000000,1408.5000000000,1495.6673225598,0.0063544869,10.5000000000,1.9178322816,1.5000000000,0.4178322816,25
1500.0000000000,523.5000000000,1203.0000000000,1726.5000000000,1503.7103670655,0.0063572639,6.0000000000,1.9326983150,1.5000000000,0.4326983150,25
1500.0000000000,502.5000000000,1317.0000000000,1819.5000000000,1545.0567133351,0.0063602349,10.5000000000,1.8272682183,1.5000000000,0.3272682183,25
1500.0000000000,732.0000000000,1282.5000000000,2014.5000000000,1449.3854540192,0.0063634095,12.0000000000,1.9181343842,1.5000000000,0.4181343842,25
1500.0000000000,639.0000000000,810.0000000000,1449.0000000000,1571.7719103992,0.0063657980,10.5000000000,1.8999393404,1.5000000000,0.3999393404,25
1500.0000000000,607.5000000000,1102.5000000000,1710.0000000000,1569.5546119572,0.0063686146,6.0000000000,2.0516424712,1.5000000000,0.5516424712,25
1500.0000000000,606.0000000000,1146.0000000000,1752.0000000000,1630.6792104478,0.0063715619,10.5000000000,2.1152716663,1.5000000000,0.6152716663,25
1500.0000000000,631.5000000000,997.5000000000,1629.0000000000,1364.9619363733,0.0063740442,12.0000000000,2.0394337954,1.5000000000,0.5394337954,25
